episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
40,1.0,3.288433203616211,1.4716211764722202,0.6776605137891621,-4.878587231276747,4.0,[-4.878587231276747 4.0],0.0,False,True,0.5580905282491667,1,25.106790570080385,112.949,prepare,0.0,0
40,2.0,3.288315466500612,1.4713502951094948,0.6033602543226144,14.365898535673729,2.677888034183849,[14.365898535673729 2.677888034183849],3.539437504810683,False,True,0.5576172271671657,1,25.106790570080385,113.027,in_progress,0.0,0
40,3.0,3.295112695195626,1.4711332021163193,0.2835033198308455,-20.115805825864623,3.205495664117265,[-20.115805825864623 3.205495664117265],2.2817921030564383,False,True,0.5846867802113136,1,25.106790570080385,113.09,in_progress,0.0,0
40,4.0,3.3153485732670327,1.4676747714028007,-0.9458770280909891,17.507200457918437,4.0,[17.507200457918437 4.0],4.200450999154655,False,True,0.6652296845216596,1,25.106790570080385,113.157,in_progress,0.0,0
40,5.0,3.3438535631493718,1.4629781471267163,-1.8583312312788196,12.295524896156806,1.979207250739679,[12.295524896156806 1.979207250739679],3.1942782377565817,False,True,0.7786881503871467,2,25.106790570080385,113.221,in_progress,0.0,0
40,6.0,3.393785144113559,1.469050026664846,-0.40073345329913973,30.0,2.378280477805493,[30.0 2.378280477805493],2.037775885021446,False,True,0.9776610457424038,2,25.106790570080385,113.289,in_progress,0.0,0
40,7.0,3.4538943352980387,1.4859009695698513,3.6432295304974347,-24.91315730186784,1.6285347049463874,[-24.91315730186784 1.6285347049463874],1.8155662195452908,False,True,1.2173443709367433,2,25.106790570080385,113.355,in_progress,0.0,0
40,8.0,3.5181784944280943,1.5096452797584794,8.544586688866868,30.0,1.3572331810711056,[30.0 1.3572331810711056],1.7366812757565866,False,True,1.4737673429193947,3,25.106790570080385,113.431,in_progress,0.0,0
40,9.0,3.5984176925214975,1.5329557558267135,11.126396596931457,-17.268790061615597,4.0,[-17.268790061615597 4.0],3.8156876416504084,False,True,1.7939162807319626,3,25.106790570080385,113.485,in_progress,0.0,0
40,10.0,3.6674008506400275,1.5590194052736088,13.520106628020253,-30.0,1.0,[-30.0 1.0],1.2760244849688829,False,True,2.06917125802094,3,25.106790570080385,113.559,in_progress,0.0,0
40,11.0,3.748914601262573,1.5738922322447113,12.807930732162747,-30.0,1.3907816497552066,[-30.0 1.3907816497552066],1.3958831254883997,False,True,2.3941205011589046,4,25.106790570080385,113.625,in_progress,0.0,0
40,12.0,3.825879290126787,1.5786121782509503,10.00545955523042,-30.0,1.0,[-30.0 1.0],1.2816945428164648,False,True,2.7007566490075097,4,25.106790570080385,113.703,in_progress,0.0,0
40,13.0,3.921364287315291,1.5710861617949292,4.872706551778468,-30.0,1.199191393518149,[-30.0 1.199191393518149],1.3445812661759904,False,True,3.065969553404014,4,25.106790570080385,113.757,in_progress,0.0,0
