episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
0,1.0,3.288461988041199,1.4713538139219506,0.6035828332701412,-9.815959632396698,3.391776752471924,[-9.815959632396698 3.391776752471924],0.0,False,True,0.5582008723072335,1,25.106790570080385,5.619,prepare,0.0,0
0,2.0,3.288315466500595,1.4713502951094946,0.6033602543226654,-11.631724834442139,3.5159489035606386,[-11.631724834442139 3.5159489035606386],1.0,False,True,0.557617227167165,1,25.106790570080385,5.686,in_progress,0.0,0
0,3.0,3.2985556149634085,1.4738710322049478,1.352351126622641,-16.707158088684082,3.4834272384643556,[-16.707158088684082 3.4834272384643556],1.0,False,True,0.5984438331828562,1,25.106790570080385,5.758,in_progress,0.0,0
0,4.0,3.3212665512344444,1.4737876851267078,1.1113527090786972,6.877512037754059,3.3366665899753567,[6.877512037754059 3.3366665899753567],1.0,False,True,0.6888990987349757,1,25.106790570080385,5.821,in_progress,0.0,0
0,5.0,3.3564784763662576,1.4749791711890423,1.4019536983259209,-13.832391500473022,3.855513799190521,[-13.832391500473022 3.855513799190521],1.0,False,True,0.8291657410956551,2,25.106790570080385,5.888,in_progress,0.0,0
0,6.0,3.411654892101897,1.476182846691543,1.4206000316019853,14.02871310710907,2.611194820702076,[14.02871310710907 2.611194820702076],1.0,False,True,1.0489502207399863,2,25.106790570080385,5.9510000000000005,in_progress,0.0,0
0,7.0,3.4701709382397286,1.4750294393232515,0.8392184460457829,-25.869044065475464,3.9340590715408323,[-25.869044065475464 3.9340590715408323],1.0,False,True,1.2819983583021552,2,25.106790570080385,6.017,in_progress,0.0,0
0,8.0,3.5454499103387955,1.4728152076624015,-0.199443795551836,-22.825300097465515,3.9213991701602935,[-22.825300097465515 3.9213991701602935],1.0,False,True,1.581795380262963,3,25.106790570080385,6.083,in_progress,0.0,0
0,9.0,3.629674166302332,1.448821352410839,-5.579270005384677,-30.0,3.4785562336444853,[-30.0 3.4785562336444853],1.0,False,True,1.9167975474389625,3,25.106790570080385,6.157,in_progress,0.0,0
0,10.0,3.73039536691808,1.397004184175907,-14.853447716823272,23.52841079235077,4.0,[23.52841079235077 4.0],1.0,False,True,2.3169716235759714,3,25.106790570080385,6.225,in_progress,0.0,0
0,11.0,3.839668783804479,1.3375383051584937,-22.49591997167436,30.0,1.4,[30.0 1.4],0.5,False,True,2.7510621720295623,4,25.106790570080385,6.291,in_progress,0.0,0
0,12.0,3.942400511579507,1.3013932232880772,-23.254784671546986,26.460120677947998,1.7635654211044312,[26.460120677947998 1.7635654211044312],0.5,False,True,3.1858322228350873,4,25.106790570080385,6.354,in_progress,0.0,0
0,13.0,4.048967074794642,1.2741632634636186,-19.763183579987363,29.838073253631592,1.8786675214767454,[29.838073253631592 1.8786675214767454],0.1,False,True,3.613692524292611,5,25.106790570080385,6.427,in_progress,0.0,0
0,14.0,4.1805189399713125,1.2630645250190753,-12.731961758194126,9.989577233791351,3.0236820980906485,[9.989577233791351 3.0236820980906485],0.1,False,True,4.316912972775578,5,25.106790570080385,6.487,in_progress,0.0,0
0,15.0,4.288174336886998,1.262735022774337,-7.352125613482086,-16.783854961395264,2.7590430099517107,[-16.783854961395264 2.7590430099517107],0.5,False,True,4.731840932129941,5,25.106790570080385,6.551,in_progress,0.0,0
0,16.0,4.425503231117535,1.2610984534134384,-4.02813838867314,-30.0,3.2634332180023193,[-30.0 3.2634332180023193],0.5,False,True,5.5015659109134205,6,25.106790570080385,6.62,in_progress,0.0,0
0,17.0,4.580428376432572,1.2411730664084857,-5.900586414353851,-10.433752834796906,3.2238754719495772,[-10.433752834796906 3.2238754719495772],1.0,False,True,6.024194763862398,7,25.106790570080385,6.681,in_progress,0.0,0
0,18.0,4.73244722903395,1.211971721046325,-8.548471270415861,7.541710138320923,1.820157891511917,[7.541710138320923 1.820157891511917],1.0,False,True,6.535250195946792,7,25.106790570080385,6.75,in_progress,0.0,0
0,19.0,4.8930373562873894,1.1863193968289987,-9.508506012072942,10.52799940109253,2.681224152259529,[10.52799940109253 2.681224152259529],0.5,False,True,6.7984617314386115,7,25.106790570080385,6.818,in_progress,0.0,0
0,20.0,5.050599647317142,1.1729558066691685,-6.925211373931627,-12.551231682300568,2.455458867549896,[-12.551231682300568 2.455458867549896],0.1,False,True,7.0492855107765156,7,25.106790570080385,6.879,in_progress,0.0,0
0,21.0,5.218581378532578,1.1645160210495569,-4.645089567216241,-18.178467750549316,2.3324023216962813,[-18.178467750549316 2.3324023216962813],0.001,False,False,7.294775570107833,8,25.106790570080385,6.95,in_progress,0.0,0
0,22.0,5.3828061070384585,1.1442267490010625,-6.021092876528759,-15.071167945861816,2.6760669890791178,[-15.071167945861816 2.6760669890791178],0.001,False,False,7.5802133604797834,8,25.106790570080385,7.021,off_track,1.995,0
0,23.0,4.993051628049822,0.9440579445069369,-70.3943046914103,8.515527248382568,4.0,[8.515527248382568 4.0],0.0,False,True,7.7323580012246245,8,25.106790570080385,7.267,pause,1.7489999999999997,0
0,24.0,4.993007062516009,0.944202266232776,-70.39465267080618,-29.537794589996338,2.0442981898784636,[-29.537794589996338 2.0442981898784636],0.0,False,True,7.7323580012246245,8,25.106790570080385,7.341,pause,1.6749999999999998,0
0,25.0,4.993007062516009,0.944202266232776,-70.39465267080618,-30.0,1.727028739452362,[-30.0 1.727028739452362],0.0,False,True,7.7323580012246245,8,25.106790570080385,7.411,pause,1.6050000000000004,0
