episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
460,1.0,3.2682820256510734,1.4711549481454564,-179.74912033283172,-30.0,2.628449601581756,[-30.0 2.628449601581756],0.0,False,True,0.5577550295067203,1,25.106790570080385,1369.321,prepare,0.0,0
460,2.0,3.268319403390579,1.471247427764022,-179.7775390279265,-10.887281534329311,4.0,[-10.887281534329311 4.0],3.0,False,True,0.5576022839101288,1,25.106790570080385,1369.39,in_progress,0.0,0
460,3.0,3.261988530640776,1.4676835831873332,-178.74479704411658,10.48357997923285,3.468099615226373,[10.48357997923285 3.468099615226373],3.0,False,True,0.5829661412195334,1,25.106790570080385,1369.455,in_progress,0.0,0
460,4.0,3.240890040551782,1.4637813637242612,-177.96107781737044,15.25796134958454,4.0,[15.25796134958454 4.0],2.4000000000000004,False,True,0.6671601453683074,1,25.106790570080385,1369.522,in_progress,0.0,0
460,5.0,3.2009548621039103,1.4555241899396256,-176.4149049626004,20.952315740628606,3.557787519414128,[20.952315740628606 3.557787519414128],2.4000000000000004,False,True,0.8265589169777728,2,25.106790570080385,1369.586,in_progress,0.0,0
460,6.0,3.151331797981775,1.4391841887030479,-173.3196232467255,9.294157156712508,2.645974692759107,[9.294157156712508 2.645974692759107],3.0,False,True,1.024881278296065,2,25.106790570080385,1369.654,in_progress,0.0,0
460,7.0,3.0893697672737233,1.4205907339218864,-170.73035636529684,-30.0,3.691735512233472,[-30.0 3.691735512233472],2.4000000000000004,False,True,1.2724413636878156,2,25.106790570080385,1369.718,in_progress,0.0,0
460,8.0,3.0063196929153815,1.4048402866277832,-170.49529628095135,-30.0,3.564397575319719,[-30.0 3.564397575319719],2.4000000000000004,False,True,1.6038709354904348,3,25.106790570080385,1369.783,in_progress,0.0,0
460,9.0,2.9118546287307,1.4131590559359581,-175.77764132180323,4.6931672566007805,3.16005064895095,[4.6931672566007805 3.16005064895095],3.0,False,True,1.973707053428805,3,25.106790570080385,1369.851,in_progress,0.0,0
460,10.0,2.810292160689888,1.4273831498255172,179.57371870782015,-30.0,3.2982566091091807,[-30.0 3.2982566091091807],2.4000000000000004,False,True,2.37913492373753,4,25.106790570080385,1369.925,in_progress,0.0,0
460,11.0,2.6882932596457496,1.445187205283095,175.91662076361465,-30.0,3.8426662592668404,[-30.0 3.8426662592668404],2.4000000000000004,False,True,2.8661917988054375,4,25.106790570080385,1369.987,in_progress,0.0,0
460,12.0,2.547304609194618,1.4941546548717657,167.78277443539545,-14.763614244376889,4.0,[-14.763614244376889 4.0],3.0,False,True,3.4286133253355793,4,25.106790570080385,1370.061,in_progress,0.0,0
460,13.0,2.421810556641329,1.559069880130734,159.1391194858168,30.0,2.2521523837464685,[30.0 2.2521523837464685],1.2000000000000002,False,True,3.925348312119694,5,25.106790570080385,1370.126,in_progress,0.0,0
460,14.0,2.301487086621908,1.6281929572524176,150.5261426987605,30.0,2.9443161145349155,[30.0 2.9443161145349155],2.0,False,True,4.428963040608921,5,25.106790570080385,1370.193,in_progress,0.0,0
460,15.0,2.151186078102688,1.6925265623812564,148.90051424148865,30.0,3.566576279833037,[30.0 3.566576279833037],1.6800000000000002,False,True,5.035531624746909,6,25.106790570080385,1370.247,in_progress,0.0,0
460,16.0,2.015485033226025,1.736529764103589,153.360610500485,27.285830467604576,2.727750868759113,[27.285830467604576 2.727750868759113],1.6800000000000002,False,True,5.776012033661466,6,25.106790570080385,1370.322,in_progress,0.0,0
460,17.0,1.8300505063458568,1.7783301918054444,162.5509563986192,30.0,2.0,[30.0 2.0],0.8800000000000001,False,True,6.628962762184478,7,25.106790570080385,1370.384,in_progress,0.0,0
460,18.0,1.6719748266798158,1.8003410371102502,170.65542100863777,30.0,2.2109240675390116,[30.0 2.2109240675390116],0.8800000000000001,False,True,7.252967133235752,8,25.106790570080385,1370.453,in_progress,0.0,0
460,19.0,1.520061523705936,1.8122577648047418,177.06743205655786,30.0,2.0,[30.0 2.0],1.2000000000000002,False,True,7.764832737338004,8,25.106790570080385,1370.521,in_progress,0.0,0
460,20.0,1.3553846558956617,1.8135119927964265,-177.49591821895302,22.87662286161939,4.0,[22.87662286161939 4.0],2.0,False,True,8.31540232412321,8,25.106790570080385,1370.594,in_progress,0.0,0
460,21.0,1.1882495093849115,1.8065888292876748,-174.56792707981958,30.0,2.0,[30.0 2.0],1.2000000000000002,False,True,8.965496468059492,9,25.106790570080385,1370.661,in_progress,0.0,0
460,22.0,1.0346849911374234,1.7855225544418056,-171.6653767851981,30.0,3.109667722908669,[30.0 3.109667722908669],2.0,False,True,9.349192842648186,9,25.106790570080385,1370.728,in_progress,0.0,0
460,23.0,0.8801935094890991,1.753417574733712,-169.32023752441157,-12.787596991521966,2.639206489253442,[-12.787596991521966 2.639206489253442],2.5,False,True,9.970282793375834,10,25.106790570080385,1370.792,in_progress,0.0,0
460,24.0,0.7169619169432078,1.7161063982885343,-167.82152831214665,-15.56288704430127,4.0,[-15.56288704430127 4.0],1.6800000000000002,False,True,10.740745957540813,10,25.106790570080385,1370.863,in_progress,0.0,0
460,25.0,0.5391259892120092,1.6948659360628433,-171.26283709961635,-30.0,2.7963468287651114,[-30.0 2.7963468287651114],1.6800000000000002,False,True,11.563777249406371,11,25.106790570080385,1370.933,in_progress,0.0,0
460,26.0,0.35058275793089844,1.6895113770747376,-176.17320093107728,-30.0,3.738585419765948,[-30.0 3.738585419765948],1.6800000000000002,False,True,12.313779753675465,12,25.106790570080385,1370.986,in_progress,0.0,0
460,27.0,0.16323320307773106,1.7012988691801518,178.7508615182238,30.0,3.9921499663505795,[30.0 3.9921499663505795],1.6800000000000002,False,True,13.128313866922117,12,25.106790570080385,1371.05,in_progress,0.0,0
460,28.0,-0.02139488732855803,1.725179035713616,173.82906728990483,30.0,3.3194598103583437,[30.0 3.3194598103583437],1.6800000000000002,False,True,13.889798882346485,13,25.106790570080385,1371.124,in_progress,0.0,0
460,29.0,-0.23726796735218225,1.733497322359987,175.27459849459788,30.0,3.2995893386071864,[30.0 3.2995893386071864],1.6800000000000002,False,True,14.750073053462435,14,25.106790570080385,1371.186,in_progress,0.0,0
460,30.0,-0.4433654364415406,1.722973121413855,-178.78016823483912,20.22811904222678,2.559875744570669,[20.22811904222678 2.559875744570669],1.6800000000000002,False,True,15.552779316756505,14,25.106790570080385,1371.258,in_progress,0.0,0
460,31.0,-0.6519752309956519,1.698262304357114,-172.46312205229341,30.0,3.3620008392315013,[30.0 3.3620008392315013],1.6800000000000002,False,True,16.38315989618187,15,25.106790570080385,1371.33,in_progress,0.0,0
460,32.0,-0.857465155724144,1.6586687541829508,-166.53569711375528,-30.0,2.9750342867661574,[-30.0 2.9750342867661574],2.0,False,True,17.201603439426044,16,25.106790570080385,1371.389,in_progress,0.0,0
460,33.0,-1.0514431252912408,1.6118481223587946,-161.00973314843287,10.292381835377093,2.9547339623901325,[10.292381835377093 2.9547339623901325],2.5,False,True,17.975868423735424,16,25.106790570080385,1371.454,in_progress,0.0,0
460,34.0,-1.23103825613934,1.571469336683505,-159.64505039235198,30.0,3.2094179366335323,[30.0 3.2094179366335323],2.0,False,True,18.691073862440437,17,25.106790570080385,1371.523,in_progress,0.0,0
460,35.0,-1.4338290642073983,1.5069053980525742,-157.14388532698058,-30.0,2.387643239285342,[-30.0 2.387643239285342],1.6,False,True,19.497736468273867,18,25.106790570080385,1371.593,in_progress,0.0,0
460,36.0,-1.6340679875568103,1.429250688257273,-154.45899782826868,-30.0,2.0,[-30.0 2.0],1.6,False,True,20.293832808073233,18,25.106790570080385,1371.649,in_progress,0.0,0
460,37.0,-1.7954515261045076,1.3770277455559754,-155.84323227807118,-30.0,2.2611210530134533,[-30.0 2.2611210530134533],1.2000000000000002,False,True,20.935539818068484,19,25.106790570080385,1371.718,in_progress,0.0,0
460,38.0,-1.9750257858014932,1.3264645631694787,-160.36188296364548,22.298225261439327,2.081968743830233,[22.298225261439327 2.081968743830233],1.2000000000000002,False,True,21.648572979310746,20,25.106790570080385,1371.783,in_progress,0.0,0
460,39.0,-2.127005919621538,1.2796785275790192,-161.83178975443298,-30.0,2.840840801684849,[-30.0 2.840840801684849],1.6800000000000002,False,True,22.25145315061417,20,25.106790570080385,1371.854,in_progress,0.0,0
460,40.0,-2.2774078160343945,1.2341862750028494,-162.76207548397454,-30.0,3.183059746304085,[-30.0 3.183059746304085],1.6800000000000002,False,True,22.84893175628352,21,25.106790570080385,1371.918,in_progress,0.0,0
460,41.0,-2.4615991080948083,1.205396993430961,-168.3219896386004,-30.0,3.4551205357144514,[-30.0 3.4551205357144514],1.6800000000000002,False,True,23.611803476874112,21,25.106790570080385,1371.985,in_progress,0.0,0
460,42.0,-2.6373772361505377,1.1998329520902964,-175.41759926053484,-19.652633654277004,2.1341302206523367,[-19.652633654277004 2.1341302206523367],0.8800000000000001,False,True,24.312222417845696,22,25.106790570080385,1372.055,in_progress,0.0,0
460,43.0,-2.8233244184654738,1.211007000182943,175.7479417945477,-30.0,2.7665997178834707,[-30.0 2.7665997178834707],1.6800000000000002,False,True,25.072988038663723,22,25.106790570080385,1372.116,in_progress,0.0,0
460,44.0,-2.999932889012051,1.235728792987198,167.46075342724,-23.905110943736414,3.408804705428118,[-23.905110943736414 3.408804705428118],1.6800000000000002,False,True,25.771945231658282,23,25.106790570080385,1372.18,in_progress,0.0,0
460,45.0,-3.1689304419271735,1.285426976209798,157.27088445564576,-30.0,2.0,[-30.0 2.0],1.2000000000000002,False,True,26.384783524165172,23,25.106790570080385,1372.245,in_progress,0.0,0
