episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
120,1.0,3.2884111512239347,1.4712807258069962,0.5569123511913714,-21.920077745669506,2.5481717254033223,[-21.920077745669506 2.5481717254033223],0.0,False,True,0.5579972153280122,1,25.106790570080385,1350.667,prepare,0.0,0
120,2.0,3.288315466500656,1.4713502951094952,0.6033602543226654,-10.456030191381483,3.231090421181407,[-10.456030191381483 3.231090421181407],3.5596684804879652,False,True,0.5576172271671649,1,25.106790570080385,1350.727,in_progress,0.0,0
120,3.0,3.2986351635459266,1.4708986477391433,0.46895967393928534,-27.294092074699652,1.4045087207901974,[-27.294092074699652 1.4045087207901974],1.754555048850483,False,True,0.5987128334982912,1,25.106790570080385,1350.803,in_progress,0.0,0
120,4.0,3.3227832735402014,1.4591998689750612,-2.423405428376473,-7.610714285032042,4.0,[-7.610714285032042 4.0],4.973841189806643,False,True,0.6947053548990154,1,25.106790570080385,1350.883,in_progress,0.0,0
120,5.0,3.371621827923923,1.4384038968745454,-6.770589008966136,30.0,1.164990249752823,[30.0 1.164990249752823],1.7002539738452238,False,True,0.888892360777084,2,25.106790570080385,1350.933,in_progress,0.0,0
120,6.0,3.4117505807164306,1.4334486335891612,-7.368819150559582,21.097022959516906,1.6354746815887355,[21.097022959516906 1.6354746815887355],1.8126639616642952,False,True,1.0486435732008321,2,25.106790570080385,1351.009,in_progress,0.0,0
120,7.0,3.4769979168016167,1.4449574208750577,-2.9235593029064586,30.0,1.0,[30.0 1.0],1.6645810590729389,False,True,1.308705914023974,2,25.106790570080385,1351.069,in_progress,0.0,0
120,8.0,3.5414820388022497,1.4672209042335507,2.8430006501220495,-23.916531025424135,2.2182791302358256,[-23.916531025424135 2.2182791302358256],1.9544249188008347,False,True,1.5659014962058304,3,25.106790570080385,1351.132,in_progress,0.0,0
120,9.0,3.6131300530968837,1.4895217588419591,6.779774369746309,-30.0,1.0,[-30.0 1.0],1.6688570024893574,False,True,1.8516828557914249,3,25.106790570080385,1351.205,in_progress,0.0,0
120,10.0,3.6910900536255116,1.4960930025677341,6.383394259574375,-30.0,1.1755481288219523,[-30.0 1.1755481288219523],1.7127765054146933,False,True,2.1623187276834512,3,25.106790570080385,1351.261,in_progress,0.0,0
120,11.0,3.7643048073353516,1.4953390641666278,4.323362347461958,-30.0,1.0,[-30.0 1.0],1.6735995748673982,False,True,2.4539142688759754,4,25.106790570080385,1351.339,in_progress,0.0,0
120,12.0,3.846840892391285,1.482057613088126,0.05659981859600784,-20.127554039965204,1.0,[-20.127554039965204 1.0],1.6761863699149582,False,True,2.7823961796772263,4,25.106790570080385,1351.403,in_progress,0.0,0
120,13.0,3.910521703341454,1.4644334122332066,-3.9360825857213455,-28.66276995838674,1.0,[-28.66276995838674 1.0],1.6781921100748045,False,True,3.037093342832316,4,25.106790570080385,1351.466,in_progress,0.0,0
120,14.0,3.974211602782955,1.4428955707265843,-7.7993837509336945,-30.0,1.0,[-30.0 1.0],1.680211396485124,False,True,3.2935106647776458,4,25.106790570080385,1351.535,in_progress,0.0,0
120,15.0,4.04691940221314,1.410789109203432,-12.626123547618457,-30.0,2.369580105985433,[-30.0 2.369580105985433],2.0060878262149258,False,True,3.587241419157766,5,25.106790570080385,1351.601,in_progress,0.0,0
120,16.0,4.110589347509918,1.371163486294627,-18.200723237984338,-30.0,1.2918470699093048,[-30.0 1.2918470699093048],1.4385111361182765,False,True,3.846002012978168,5,25.106790570080385,1351.68,in_progress,0.0,0
120,17.0,4.186281323981484,1.30782489656111,-26.078711524750787,-7.199648011675038,1.4589453908067442,[-7.199648011675038 1.4589453908067442],3.111177343943963,False,True,4.293609186997246,5,25.106790570080385,1351.747,in_progress,0.0,0
120,18.0,4.254981918355354,1.2470431799443153,-31.485220709623434,1.0017852275262165,1.394117754093573,[1.0017852275262165 1.394117754093573],2.092161804065648,False,True,4.619962709960624,5,25.106790570080385,1351.804,in_progress,0.0,0
120,19.0,4.315322762695839,1.200539988842732,-33.32064411750703,-17.43335525668672,1.9039560263455388,[-17.43335525668672 1.9039560263455388],2.0140542564159793,False,True,4.899608903882806,6,25.106790570080385,1351.876,in_progress,0.0,0
120,20.0,4.393913437943997,1.131758079284484,-36.46544438764346,-30.0,1.5028461189366937,[-30.0 1.5028461189366937],1.0307579552216855,False,True,5.737848841002094,6,25.106790570080385,1351.939,in_progress,0.0,0
120,21.0,4.463014215674093,1.0524325920710178,-41.27160687394393,-15.99084278900039,1.008948406712156,[-15.99084278900039 1.008948406712156],1.6512046680401016,False,True,6.1519829337394825,7,25.106790570080385,1352.002,in_progress,0.0,0
120,22.0,4.514562534221969,0.97697205442156,-46.315844398302666,-30.0,2.7394238008281198,[-30.0 2.7394238008281198],1.3336839257496795,False,True,7.107308292576027,7,25.106790570080385,1352.068,in_progress,0.0,0
120,23.0,4.564932088546824,0.8859966327878241,-52.07570266114057,-16.70526918636855,3.048651563837936,[-16.70526918636855 3.048651563837936],2.5379056965928752,False,True,7.514752668133495,8,25.106790570080385,1352.143,in_progress,0.0,0
120,24.0,4.610012263567115,0.7659985292838392,-60.51671368220817,-30.0,1.3421845905260832,[-30.0 1.3421845905260832],1.012001832638703,False,True,8.175964841513114,8,25.106790570080385,1352.215,in_progress,0.0,0
120,25.0,4.6411455848977825,0.6473820951510005,-68.49698515648424,-14.80948300146663,3.2029185472184065,[-14.80948300146663 3.2029185472184065],2.6197681968802824,False,True,8.661875462127284,9,25.106790570080385,1352.265,in_progress,0.0,0
120,26.0,4.659513797836584,0.5589725878508611,-72.35259295039334,16.424871134084384,3.998406090422168,[16.424871134084384 3.998406090422168],2.9632501020708935,False,True,9.028776869055845,9,25.106790570080385,1352.343,in_progress,0.0,0
120,27.0,4.686635978746691,0.4165975255773637,-76.63182908350969,9.423152823787113,1.0,[9.423152823787113 1.0],1.9790786063681018,False,True,9.605509077436245,10,25.106790570080385,1352.409,in_progress,0.0,0
120,28.0,4.730619891636467,0.29972639285940356,-73.819693224319,8.551155261025151,1.0,[8.551155261025151 1.0],2.979364310525768,False,True,10.091417114180992,10,25.106790570080385,1352.468,in_progress,0.0,0
120,29.0,4.7785689692407685,0.20311715798475174,-69.69157063747701,-1.2463885336241844,2.8917139648071335,[-1.2463885336241844 2.8917139648071335],3.925021426234052,False,True,10.522590200702226,10,25.106790570080385,1352.542,in_progress,0.0,0
120,30.0,4.829215704022525,0.11145888662254741,-66.37778837208845,-30.0,1.0301953886755508,[-30.0 1.0301953886755508],1.4322934720712752,False,True,10.906007809101753,11,25.106790570080385,1352.596,in_progress,0.0,0
120,31.0,4.871168616058756,0.01438902519411242,-65.77688500349849,-30.0,1.0,[-30.0 1.0],1.7433208428182694,False,True,11.307408611843734,11,25.106790570080385,1352.678,in_progress,0.0,0
120,32.0,4.909074420969834,-0.09015975364334437,-67.45956970006418,-19.246947676226092,1.0,[-19.246947676226092 1.0],3.14404839453726,False,True,11.73568920897779,11,25.106790570080385,1352.731,in_progress,0.0,0
120,33.0,4.927874458907428,-0.15424314635623657,-69.12116421052438,-23.956675736410034,1.0,[-23.956675736410034 1.0],1.7487565843674968,False,True,11.997661506983704,12,25.106790570080385,1352.798,in_progress,0.0,0
120,34.0,4.940884278995461,-0.23593050379764482,-72.90252636382115,-30.0,1.0,[-30.0 1.0],1.7513482391369573,False,True,12.326760525327918,12,25.106790570080385,1352.864,in_progress,0.0,0
120,35.0,4.947101512424508,-0.31441858853248594,-76.68339189471438,-30.0,1.0,[-30.0 1.0],1.7538183516607073,False,True,12.64042560770888,12,25.106790570080385,1352.936,in_progress,0.0,0
120,36.0,4.945117728256804,-0.3869054352733611,-80.81405515278958,-18.35249599257915,1.0,[-18.35249599257915 1.0],3.160930214033388,False,True,12.926646492655244,12,25.106790570080385,1352.995,in_progress,0.0,0
