episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
60,1.0,3.2885224274127327,1.4712970991534753,0.5756301813480398,-27.72826186018407,3.791455425648007,[-27.72826186018407 3.791455425648007],0.0,False,True,0.5584406867477197,1,25.106790570080385,377.038,prepare,0.0,0
60,2.0,3.288315466500623,1.471350295109495,0.6033602543226654,30.0,4.0,[30.0 4.0],1.999670423880744,False,True,0.5576172271671654,1,25.106790570080385,377.098,in_progress,0.0,0
60,3.0,3.295561904699708,1.468177289716811,-0.2088508931770746,30.0,1.7784576845240263,[30.0 1.7784576845240263],1.6593189391001424,False,True,0.5864283879547785,1,25.106790570080385,377.159,in_progress,0.0,0
60,4.0,3.314252709087235,1.4784140283389007,1.9952093596385896,1.6190222594230548,4.0,[1.6190222594230548 4.0],3.8103697879016334,False,True,0.6610377474831169,1,25.106790570080385,377.245,in_progress,0.0,0
60,5.0,3.354440274023934,1.5007559209501034,6.927972026753959,-3.5910698488617285,2.5488395233480805,[-3.5910698488617285 2.5488395233480805],3.5283147096371485,False,True,0.8214625304876546,2,25.106790570080385,377.306,in_progress,0.0,0
60,6.0,3.4014310653365474,1.5122510799393423,8.240273096572613,-30.0,1.0,[-30.0 1.0],1.4697053450413795,False,True,1.0088096799854218,2,25.106790570080385,377.369,in_progress,0.0,0
60,7.0,3.4594265575403056,1.5146609144407233,7.308797425767883,-17.66549265822654,1.5750777161990477,[-17.66549265822654 1.5750777161990477],3.2285418160921004,False,True,1.2398418226967647,2,25.106790570080385,377.442,in_progress,0.0,0
60,8.0,3.5279037310112824,1.5074556530224024,3.703226094280757,-11.97854769441799,1.0,[-11.97854769441799 1.0],2.947739927468866,False,True,1.5124672694703274,3,25.106790570080385,377.501,in_progress,0.0,0
60,9.0,3.6024557010897884,1.4960944285938962,0.16720125898405977,-30.0,1.0,[-30.0 1.0],1.4763243450892736,False,True,1.8092934348327716,3,25.106790570080385,377.568,in_progress,0.0,0
60,10.0,3.663727110106839,1.4832154334840537,-2.7643721168479725,-30.0,2.8611987307564135,[-30.0 2.8611987307564135],1.940033824288758,False,True,2.0530871220553575,3,25.106790570080385,377.641,in_progress,0.0,0
60,11.0,3.7516790152214643,1.4531134825567806,-8.569440892953144,-16.777684382992582,1.0,[-16.777684382992582 1.0],2.9624640987506936,False,True,2.4028177627025418,4,25.106790570080385,377.701,in_progress,0.0,0
60,12.0,3.822917982967376,1.4144654609527882,-14.81097702661304,30.0,1.0,[30.0 1.0],1.483572108367767,False,True,2.685818094363367,4,25.106790570080385,377.777,in_progress,0.0,0
60,13.0,3.8934262615458772,1.3762031919496285,-19.203666654859717,30.0,1.0,[30.0 1.0],1.1552617248089883,False,True,2.980858631472475,4,25.106790570080385,377.843,in_progress,0.0,0
60,14.0,3.9693288219891514,1.3519678366467618,-18.726363624308078,30.0,1.0,[30.0 1.0],1.1577869512713284,False,True,3.2862526102891247,4,25.106790570080385,377.905,in_progress,0.0,0
60,15.0,4.0384343086268135,1.3380203451592774,-16.71564201923762,10.765938592079749,1.0,[10.765938592079749 1.0],2.320154106519794,False,True,3.563211278596746,5,25.106790570080385,377.974,in_progress,0.0,0
60,16.0,4.116408510575485,1.329382753555825,-13.526514051142817,-17.244004545445392,1.0,[-17.244004545445392 1.0],2.3253063885254903,False,True,3.874762722629763,5,25.106790570080385,378.046,in_progress,0.0,0
60,17.0,4.193178928968419,1.3147773159675324,-12.794329235324494,-30.0,1.3367215901404745,[-30.0 1.3367215901404745],1.2498057451534064,False,True,4.313106055834917,5,25.106790570080385,378.109,in_progress,0.0,0
60,18.0,4.259746661219149,1.2899839828723458,-14.939682625107416,-30.0,1.0,[-30.0 1.0],1.1686058973266427,False,True,4.594666343358142,5,25.106790570080385,378.169,in_progress,0.0,0
60,19.0,4.324591120560978,1.2556178319266529,-18.586193592906866,-30.0,1.911725736910834,[-30.0 1.911725736910834],1.3971245938934393,False,True,4.87932012468579,6,25.106790570080385,378.243,in_progress,0.0,0
60,20.0,4.400355048095284,1.2027943552710139,-24.28853689922067,-30.0,1.0,[-30.0 1.0],0.9562110835015615,False,True,5.57488538189708,6,25.106790570080385,378.306,in_progress,0.0,0
60,21.0,4.457488976329921,1.1473129586062345,-30.39651222501312,-30.0,1.0,[-30.0 1.0],0.9588276510359954,False,True,5.891325900044803,6,25.106790570080385,378.377,in_progress,0.0,0
60,22.0,4.516708189852763,1.0856185565553234,-35.467484572688086,-24.061252721820328,2.1795482455999835,[-24.061252721820328 2.1795482455999835],1.2542304045058776,False,True,6.230079254026536,7,25.106790570080385,378.446,in_progress,0.0,0
60,23.0,4.57292829009651,1.0130327399094652,-41.264587541215526,-30.0,1.8823233479580777,[-30.0 1.8823233479580777],1.1872419468239077,False,True,7.045425405418844,7,25.106790570080385,378.503,in_progress,0.0,0
60,24.0,4.615452699842944,0.9387857861640957,-47.36536513468738,-30.0,1.6758788639037057,[-30.0 1.6758788639037057],1.3592952677050953,False,True,7.3797511144951935,8,25.106790570080385,378.574,in_progress,0.0,0
60,25.0,4.656594297493758,0.8366139777626094,-55.684774865047615,4.087190120496707,1.0,[4.087190120496707 1.0],2.278394625131753,False,True,7.926642865508119,8,25.106790570080385,378.641,in_progress,0.0,0
60,26.0,4.698085089571805,0.7445139145328648,-59.73409522653275,-30.0,1.0,[-30.0 1.0],1.199364724945838,False,True,8.314554793147412,8,25.106790570080385,378.705,in_progress,0.0,0
